Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00    480.44     0.02        3     0.01     0.01  void __gnu_cxx::new_allocator<lambertian>::destroy<lambertian>(lambertian*)
  0.00    480.45     0.02                             std::_Sp_counted_ptr_inplace<hittable_pdf, std::allocator<hittable_pdf>, (__gnu_cxx::_Lock_policy)2>::_M_get_deleter(std::type_info const&)
  0.00    480.46     0.01       16     0.00     0.02  hittable_list::add(std::shared_ptr<hittable>)
  0.00    480.47     0.01        3     0.00     0.14  std::shared_ptr<solid_color> std::make_shared<solid_color, vec3 const&>(vec3 const&)
  0.00    480.48     0.01        2     0.01     0.01  degrees_to_radians(double)
  0.00    480.49     0.01        1     0.01     0.02  camera::camera(vec3, vec3, vec3, double, double, double, double, double, double)
  0.00    480.50     0.01        1     0.01     0.10  rotate_y::rotate_y(std::shared_ptr<hittable>, double)
  0.00    480.51     0.01                             hittable_list::bounding_box(double, double, aabb&) const
  0.00    480.52     0.01        1     0.01     0.11  std::shared_ptr<sphere> std::allocate_shared<sphere, std::allocator<sphere>, vec3, int, std::shared_ptr<material> >(std::allocator<sphere> const&, vec3&&, int&&, std::shared_ptr<material>&&)
  0.00    480.52     0.00      304     0.00     0.00  int&& std::forward<int>(std::remove_reference<int>::type&)
  0.00    480.52     0.00      256     0.00     0.00  double&& std::forward<double>(std::remove_reference<double>::type&)
  0.00    480.52     0.00       80     0.00     0.00  vec3&& std::forward<vec3>(std::remove_reference<vec3>::type&)
  0.00    480.52     0.00       61     0.00     0.00  std::shared_ptr<hittable>* std::__addressof<std::shared_ptr<hittable> >(std::shared_ptr<hittable>&)
  0.00    480.52     0.00       60     0.00     0.00  std::shared_ptr<hittable>* std::__niter_base<std::shared_ptr<hittable>*>(std::shared_ptr<hittable>*)
  0.00    480.52     0.00       56     0.00     0.00  std::shared_ptr<material>& std::forward<std::shared_ptr<material>&>(std::remove_reference<std::shared_ptr<material>&>::type&)
  0.00    480.52     0.00       42     0.00     0.00  std::shared_ptr<hittable> const& std::forward<std::shared_ptr<hittable> const&>(std::remove_reference<std::shared_ptr<hittable> const&>::type&)
  0.00    480.52     0.00       40     0.00     0.00  __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >::base() const
  0.00    480.52     0.00       40     0.00     0.00  std::shared_ptr<lambertian>& std::forward<std::shared_ptr<lambertian>&>(std::remove_reference<std::shared_ptr<lambertian>&>::type&)
  0.00    480.52     0.00       30     0.00     0.00  __gnu_cxx::new_allocator<std::shared_ptr<hittable> >::max_size() const
  0.00    480.52     0.00       30     0.00     0.00  std::remove_reference<std::shared_ptr<hittable>&>::type&& std::move<std::shared_ptr<hittable>&>(std::shared_ptr<hittable>&)
  0.00    480.52     0.00       30     0.00     0.00  std::shared_ptr<hittable>&& std::forward<std::shared_ptr<hittable> >(std::remove_reference<std::shared_ptr<hittable> >::type&)
  0.00    480.52     0.00       24     0.00     0.00  __gnu_cxx::new_allocator<xz_rect>::~new_allocator()
  0.00    480.52     0.00       24     0.00     0.00  aabb::min() const
  0.00    480.52     0.00       24     0.00     0.00  std::allocator<xz_rect>::~allocator()
  0.00    480.52     0.00       23     0.00     0.00  std::_Vector_base<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::_M_get_Tp_allocator()
  0.00    480.52     0.00       22     0.00     0.00  std::shared_ptr<material>::shared_ptr(std::shared_ptr<material> const&)
  0.00    480.52     0.00       22     0.00     0.00  std::__shared_ptr<material, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<material, (__gnu_cxx::_Lock_policy)2> const&)
  0.00    480.52     0.00       20     0.00     0.00  __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >::__normal_iterator(std::shared_ptr<hittable>* const&)
  0.00    480.52     0.00       20     0.00     0.00  std::_Vector_base<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::_M_get_Tp_allocator() const
  0.00    480.52     0.00       20     0.00     0.00  std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::max_size() const
  0.00    480.52     0.00       20     0.00     0.00  std::allocator_traits<std::allocator<std::shared_ptr<hittable> > >::max_size(std::allocator<std::shared_ptr<hittable> > const&)
  0.00    480.52     0.00       20     0.00     0.00  std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::_S_max_size(std::allocator<std::shared_ptr<hittable> > const&)
  0.00    480.52     0.00       20     0.00     0.00  std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::_S_relocate(std::shared_ptr<hittable>*, std::shared_ptr<hittable>*, std::shared_ptr<hittable>*, std::allocator<std::shared_ptr<hittable> >&)
  0.00    480.52     0.00       20     0.00     0.00  std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::_S_do_relocate(std::shared_ptr<hittable>*, std::shared_ptr<hittable>*, std::shared_ptr<hittable>*, std::allocator<std::shared_ptr<hittable> >&, std::integral_constant<bool, true>)
  0.00    480.52     0.00       20     0.00     0.00  std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::_S_use_relocate()
  0.00    480.52     0.00       20     0.00     0.00  std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::_S_nothrow_relocate(std::integral_constant<bool, true>)
  0.00    480.52     0.00       20     0.00     0.00  std::shared_ptr<hittable>* std::__relocate_a<std::shared_ptr<hittable>*, std::shared_ptr<hittable>*, std::allocator<std::shared_ptr<hittable> > >(std::shared_ptr<hittable>*, std::shared_ptr<hittable>*, std::shared_ptr<hittable>*, std::allocator<std::shared_ptr<hittable> >&)
  0.00    480.52     0.00       20     0.00     0.00  std::shared_ptr<hittable>* std::__relocate_a_1<std::shared_ptr<hittable>*, std::shared_ptr<hittable>*, std::allocator<std::shared_ptr<hittable> > >(std::shared_ptr<hittable>*, std::shared_ptr<hittable>*, std::shared_ptr<hittable>*, std::allocator<std::shared_ptr<hittable> >&)
  0.00    480.52     0.00       20     0.00     0.00  unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  0.00    480.52     0.00       18     0.00     0.00  __gnu_cxx::new_allocator<xz_rect>::new_allocator(__gnu_cxx::new_allocator<xz_rect> const&)
  0.00    480.52     0.00       18     0.00     0.00  __gnu_cxx::__aligned_buffer<xz_rect>::_M_ptr()
  0.00    480.52     0.00       18     0.00     0.00  __gnu_cxx::__aligned_buffer<xz_rect>::_M_addr()
  0.00    480.52     0.00       18     0.00     0.00  std::allocator<xz_rect>::allocator(std::allocator<xz_rect> const&)
  0.00    480.52     0.00       18     0.00     0.00  std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00    480.52     0.00       16     0.00     0.00  __gnu_cxx::new_allocator<solid_color>::~new_allocator()
  0.00    480.52     0.00       16     0.00     0.00  __gnu_cxx::new_allocator<yz_rect>::~new_allocator()
  0.00    480.52     0.00       16     0.00     0.00  void __gnu_cxx::new_allocator<std::shared_ptr<hittable> >::construct<std::shared_ptr<hittable>, std::shared_ptr<hittable> const&>(std::shared_ptr<hittable>*, std::shared_ptr<hittable> const&)
  0.00    480.52     0.00       16     0.00     0.00  std::allocator<yz_rect>::~allocator()
  0.00    480.52     0.00       16     0.00     0.00  void std::allocator_traits<std::allocator<std::shared_ptr<hittable> > >::construct<std::shared_ptr<hittable>, std::shared_ptr<hittable> const&>(std::allocator<std::shared_ptr<hittable> >&, std::shared_ptr<hittable>*, std::shared_ptr<hittable> const&)
  0.00    480.52     0.00       16     0.00     0.00  std::shared_ptr<material>&& std::forward<std::shared_ptr<material> >(std::remove_reference<std::shared_ptr<material> >::type&)
  0.00    480.52     0.00       16     0.00     0.00  void std::_Destroy<std::shared_ptr<hittable> >(std::shared_ptr<hittable>*)
  0.00    480.52     0.00       15     0.00     0.00  void __gnu_cxx::new_allocator<std::shared_ptr<hittable> >::destroy<std::shared_ptr<hittable> >(std::shared_ptr<hittable>*)
  0.00    480.52     0.00       15     0.00     0.00  void __gnu_cxx::new_allocator<std::shared_ptr<hittable> >::construct<std::shared_ptr<hittable>, std::shared_ptr<hittable> >(std::shared_ptr<hittable>*, std::shared_ptr<hittable>&&)
  0.00    480.52     0.00       15     0.00     0.00  std::shared_ptr<hittable>::shared_ptr(std::shared_ptr<hittable>&&)
  0.00    480.52     0.00       15     0.00     0.00  std::__shared_ptr<hittable, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<hittable, (__gnu_cxx::_Lock_policy)2>&&)
  0.00    480.52     0.00       15     0.00     0.00  void std::allocator_traits<std::allocator<std::shared_ptr<hittable> > >::destroy<std::shared_ptr<hittable> >(std::allocator<std::shared_ptr<hittable> >&, std::shared_ptr<hittable>*)
  0.00    480.52     0.00       15     0.00     0.00  void std::allocator_traits<std::allocator<std::shared_ptr<hittable> > >::construct<std::shared_ptr<hittable>, std::shared_ptr<hittable> >(std::allocator<std::shared_ptr<hittable> >&, std::shared_ptr<hittable>*, std::shared_ptr<hittable>&&)
  0.00    480.52     0.00       15     0.00     0.00  void std::__relocate_object_a<std::shared_ptr<hittable>, std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >(std::shared_ptr<hittable>*, std::shared_ptr<hittable>*, std::allocator<std::shared_ptr<hittable> >&)
  0.00    480.52     0.00       13     0.00     0.00  std::_Vector_base<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::_M_deallocate(std::shared_ptr<hittable>*, unsigned long)
  0.00    480.52     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<lambertian>::~new_allocator()
  0.00    480.52     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<solid_color>::new_allocator(__gnu_cxx::new_allocator<solid_color> const&)
  0.00    480.52     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<xy_rect>::~new_allocator()
  0.00    480.52     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<yz_rect>::new_allocator(__gnu_cxx::new_allocator<yz_rect> const&)
  0.00    480.52     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2> >::new_allocator()
  0.00    480.52     0.00       12     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00    480.52     0.00       12     0.00     0.00  __gnu_cxx::__aligned_buffer<solid_color>::_M_ptr()
  0.00    480.52     0.00       12     0.00     0.00  __gnu_cxx::__aligned_buffer<solid_color>::_M_addr()
  0.00    480.52     0.00       12     0.00     0.00  __gnu_cxx::__aligned_buffer<yz_rect>::_M_ptr()
  0.00    480.52     0.00       12     0.00     0.00  __gnu_cxx::__aligned_buffer<yz_rect>::_M_addr()
  0.00    480.52     0.00       12     0.00     0.00  std::allocator<lambertian>::~allocator()
  0.00    480.52     0.00       12     0.00     0.00  std::allocator<solid_color>::allocator(std::allocator<solid_color> const&)
  0.00    480.52     0.00       12     0.00     0.00  std::allocator<xy_rect>::~allocator()
  0.00    480.52     0.00       12     0.00     0.00  std::allocator<yz_rect>::allocator(std::allocator<yz_rect> const&)
  0.00    480.52     0.00       12     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2> >::allocator<xz_rect>(std::allocator<xz_rect> const&)
  0.00    480.52     0.00       12     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00    480.52     0.00       12     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<xz_rect>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<xz_rect>, true>&)
  0.00    480.52     0.00       12     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2>*)
  0.00    480.52     0.00       12     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr()
  0.00    480.52     0.00       12     0.00     0.00  std::_Sp_counted_ptr_inplace<solid_color, std::allocator<solid_color>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00    480.52     0.00       12     0.00     0.00  std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc()
  0.00    480.52     0.00       12     0.00     0.00  std::_Sp_counted_ptr_inplace<yz_rect, std::allocator<yz_rect>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00    480.52     0.00       12     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2> >* std::__addressof<std::allocator<std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2> >&)
  0.00    480.52     0.00       10     0.00     0.00  __gnu_cxx::new_allocator<std::shared_ptr<hittable> >::deallocate(std::shared_ptr<hittable>*, unsigned long)
  0.00    480.52     0.00       10     0.00     0.00  __gnu_cxx::new_allocator<std::shared_ptr<hittable> >::allocate(unsigned long, void const*)
  0.00    480.52     0.00       10     0.00     0.00  __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >::difference_type __gnu_cxx::operator-<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >(__gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > > const&, __gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > > const&)
  0.00    480.52     0.00       10     0.00     0.00  std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::_M_check_len(unsigned long, char const*) const
  0.00    480.52     0.00       10     0.00     0.00  std::_Vector_base<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::_M_allocate(unsigned long)
  0.00    480.52     0.00       10     0.00     0.00  std::allocator_traits<std::allocator<std::shared_ptr<hittable> > >::deallocate(std::allocator<std::shared_ptr<hittable> >&, std::shared_ptr<hittable>*, unsigned long)
  0.00    480.52     0.00       10     0.00     0.00  std::allocator_traits<std::allocator<std::shared_ptr<hittable> > >::allocate(std::allocator<std::shared_ptr<hittable> >&, unsigned long)
  0.00    480.52     0.00       10     0.00     0.00  std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::end()
  0.00    480.52     0.00       10     0.00     0.00  std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > >::begin()
  0.00    480.52     0.00       10     0.00     0.00  unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  0.00    480.52     0.00        9     0.00     0.00  __gnu_cxx::new_allocator<lambertian>::new_allocator(__gnu_cxx::new_allocator<lambertian> const&)
  0.00    480.52     0.00        9     0.00     0.00  __gnu_cxx::__aligned_buffer<lambertian>::_M_ptr()
  0.00    480.52     0.00        9     0.00     0.00  __gnu_cxx::__aligned_buffer<lambertian>::_M_addr()
  0.00    480.52     0.00        9     0.00     0.00  __gnu_cxx::__aligned_buffer<xy_rect>::_M_ptr()
  0.00    480.52     0.00        9     0.00     0.00  __gnu_cxx::__aligned_buffer<xy_rect>::_M_addr()
  0.00    480.52     0.00        9     0.00     0.00  std::allocator<lambertian>::allocator(std::allocator<lambertian> const&)
  0.00    480.52     0.00        9     0.00     0.01  std::allocator<xy_rect>::allocator(std::allocator<xy_rect> const&)
  0.00    480.52     0.00        9     0.00     0.00  std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00    480.52     0.00        9     0.00     0.00  std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2>::_M_ptr()
  0.00    480.52     0.00        8     0.00     0.00  __gnu_cxx::new_allocator<sphere>::~new_allocator()
  0.00    480.52     0.00        8     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<solid_color, std::allocator<solid_color>, (__gnu_cxx::_Lock_policy)2> >::new_allocator()
  0.00    480.52     0.00        8     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<solid_color, std::allocator<solid_color>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00    480.52     0.00        8     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<yz_rect, std::allocator<yz_rect>, (__gnu_cxx::_Lock_policy)2> >::new_allocator()
  0.00    480.52     0.00        8     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<yz_rect, std::allocator<yz_rect>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00    480.52     0.00        8     0.00     0.00  std::allocator<sphere>::~allocator()
  0.00    480.52     0.00        8     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<solid_color, std::allocator<solid_color>, (__gnu_cxx::_Lock_policy)2> >::allocator<solid_color>(std::allocator<solid_color> const&)
  0.00    480.52     0.00        8     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<solid_color, std::allocator<solid_color>, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00    480.52     0.00        8     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<yz_rect, std::allocator<yz_rect>, (__gnu_cxx::_Lock_policy)2> >::allocator<yz_rect>(std::allocator<yz_rect> const&)
  0.00    480.52     0.00        8     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<yz_rect, std::allocator<yz_rect>, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00    480.52     0.00        8     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<solid_color>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<solid_color>, true>&)
  0.00    480.52     0.00        8     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<yz_rect>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<yz_rect>, true>&)
  0.00    480.52     0.00        8     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<solid_color, std::allocator<solid_color>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<solid_color, std::allocator<solid_color>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<solid_color, std::allocator<solid_color>, (__gnu_cxx::_Lock_policy)2>*)
  0.00    480.52     0.00        8     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<solid_color, std::allocator<solid_color>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr()
  0.00    480.52     0.00        8     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<yz_rect, std::allocator<yz_rect>, (__gnu_cxx::_Lock_policy)2> > >::__allocated_ptr(std::allocator<std::_Sp_counted_ptr_inplace<yz_rect, std::allocator<yz_rect>, (__gnu_cxx::_Lock_policy)2> >&, std::_Sp_counted_ptr_inplace<yz_rect, std::allocator<yz_rect>, (__gnu_cxx::_Lock_policy)2>*)
  0.00    480.52     0.00        8     0.00     0.00  std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<yz_rect, std::allocator<yz_rect>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr()
  0.00    480.52     0.00        8     0.00     0.00  std::_Sp_counted_ptr_inplace<solid_color, std::allocator<solid_color>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc()
  0.00    480.52     0.00        8     0.00     0.00  std::_Sp_counted_ptr_inplace<yz_rect, std::allocator<yz_rect>, (__gnu_cxx::_Lock_policy)2>::_Impl::_M_alloc()
  0.00    480.52     0.00        8     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<solid_color, std::allocator<solid_color>, (__gnu_cxx::_Lock_policy)2> >* std::__addressof<std::allocator<std::_Sp_counted_ptr_inplace<solid_color, std::allocator<solid_color>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<solid_color, std::allocator<solid_color>, (__gnu_cxx::_Lock_policy)2> >&)
  0.00    480.52     0.00        8     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<yz_rect, std::allocator<yz_rect>, (__gnu_cxx::_Lock_policy)2> >* std::__addressof<std::allocator<std::_Sp_counted_ptr_inplace<yz_rect, std::allocator<yz_rect>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<yz_rect, std::allocator<yz_rect>, (__gnu_cxx::_Lock_policy)2> >&)
  0.00    480.52     0.00        8     0.00     0.00  std::shared_ptr<dielectric>& std::forward<std::shared_ptr<dielectric>&>(std::remove_reference<std::shared_ptr<dielectric>&>::type&)
  0.00    480.52     0.00        8     0.00     0.00  std::shared_ptr<diffuse_light>& std::forward<std::shared_ptr<diffuse_light>&>(std::remove_reference<std::shared_ptr<diffuse_light>&>::type&)
  0.00    480.52     0.00        8     0.00     0.00  std::shared_ptr<xz_rect>&& std::forward<std::shared_ptr<xz_rect> >(std::remove_reference<std::shared_ptr<xz_rect> >::type&)
  0.00    480.52     0.00        6     0.00     0.00  xz_rect::xz_rect(double, double, double, double, double, std::shared_ptr<material>)
  0.00    480.52     0.00        6     0.00     0.00  xz_rect::~xz_rect()
  0.00    480.52     0.00        6     0.00     0.00  material::material()
  0.00    480.52     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<sphere>::new_allocator(__gnu_cxx::new_allocator<sphere> const&)
  0.00    480.52     0.00        6     0.00     0.00  void __gnu_cxx::new_allocator<xz_rect>::destroy<xz_rect>(xz_rect*)
  0.00    480.52     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<xz_rect>::new_allocator()
  0.00    480.52     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2> >::new_allocator()
  0.00    480.52     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00    480.52     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2> >::new_allocator()
  0.00    480.52     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2> >::~new_allocator()
  0.00    480.52     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2> >::deallocate(std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2>*, unsigned long)
  0.00    480.52     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2> >::allocate(unsigned long, void const*)
  0.00    480.52     0.00        6     0.00     0.00  __gnu_cxx::__aligned_buffer<sphere>::_M_ptr()
  0.00    480.52     0.00        6     0.00     0.00  __gnu_cxx::__aligned_buffer<sphere>::_M_addr()
  0.00    480.52     0.00        6     0.00     0.00  __gnu_cxx::new_allocator<std::_Sp_counted_ptr_inplace<xz_rect, std::allocator<xz_rect>, (__gnu_cxx::_Lock_policy)2> >::max_size() const
  0.00    480.52     0.00        6     0.00     0.00  std::allocator<sphere>::allocator(std::allocator<sphere> const&)
  0.00    480.52     0.00        6     0.00     0.00  std::allocator<xz_rect>::allocator()
  0.00    480.52     0.00        6     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2> >::allocator<lambertian>(std::allocator<lambertian> const&)
  0.00    480.52     0.00        6     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<lambertian, std::allocator<lambertian>, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00    480.52     0.00        6     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2> >::allocator<xy_rect>(std::allocator<xy_rect> const&)
  0.00    480.52     0.00        6     0.00     0.00  std::allocator<std::_Sp_counted_ptr_inplace<xy_rect, std::allocator<xy_rect>, (__gnu_cxx::_Lock_policy)2> >::~allocator()
  0.00    480.52     0.00        6     0.00     0.00  std::shared_ptr<xz_rect>::~shared_ptr()
  0.00    480.52     0.00        6     0.00     0.00  std::shared_ptr<hittable>::shared_ptr<xz_rect, void>(std::shared_ptr<xz_rect>&&)
  0.00    480.52     0.00        6     0.00     0.00  std::enable_if<!std::__shared_ptr<xz_rect, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<xz_rect, void>::value, void>::type std::__shared_ptr<xz_rect, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<xz_rect, xz_rect>(xz_rect*)
  0.00    480.52     0.00        6     0.00     0.00  std::__shared_ptr<xz_rect, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr()
  0.00    480.52     0.00        6     0.00     0.00  std::__shared_ptr<hittable, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<xz_rect, void>(std::__shared_ptr<xz_rect, (__gnu_cxx::_Lock_policy)2>&&)
  0.00    480.52     0.00        6     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<lambertian>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<lambertian>, true>&)
  0.00    480.52     0.00        6     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<xy_rect>, true>::_S_get(std::_Sp_ebo_helper<0, std::allocator<xy_rect>, true>&)
  0.00    480.52     0.00        6     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<xz_rect>, true>::_Sp_ebo_helper(std::allocator<xz_rect> const&)
  0.00    480.52     0.00        6     0.00     0.00  std::_Sp_ebo_helper<0, std::allocator<xz_rect>, true>::~_Sp_ebo_helper()
